"Rootcrops: Retail Prices of Agricultural Commodities by Geolocation, Commodity, Year and Period"

"Geolocation","Commodity","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2024 January","2024 February","2024 March","2024 April","2024 May","2024 June","2024 July","2024 August","2024 September","2024 October","2024 November","2024 December","2025 January","2025 February","2025 March","2025 April","2025 May","2025 June","2025 July","2025 August","2025 September","2025 October","2025 November","2025 December"
"....Davao de Oro (Compostela Valley)","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao del Norte","CARROT, 1 KG",80.00,82.50,76.88,68.13,65.63,57.50,57.50,66.25,81.88,77.50,88.13,88.75,100.88,90.25,79.38,72.50,74.38,77.50,75.63,76.88,85.00,100.63,102.50,97.50,90.63,83.13,83.13,74.38,75.00,83.13,115.63,148.75,100.63,79.38,111.38,112.00,133.00,97.38,81.63,66.13,74.13,67.88,148.00,172.75,94.13,82.75,117.50,128.75,124.25,123.75,90.88,75.38,64.38,65.63,103.38,124.13,.,.,.,.
"....Davao del Norte","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao del Norte","RADDISH (LABANOS), 1 KG",64.98,79.57,77.59,66.98,66.98,78.92,86.88,78.75,72.50,69.38,73.75,74.38,84.00,74.50,72.50,70.63,65.63,77.50,79.38,71.88,75.00,72.50,75.00,73.13,79.38,75.63,75.63,67.50,73.13,71.88,80.63,78.13,78.25,83.75,85.00,82.75,84.50,92.25,79.75,67.88,91.25,109.38,119.88,78.13,92.63,94.50,118.75,104.88,84.63,83.75,71.25,68.13,69.13,87.75,95.00,88.50,.,.,.,.
"....Davao del Norte","POTATO, 1 KG",82.50,86.88,85.63,81.25,78.75,73.75,71.25,76.25,85.00,85.00,90.00,95.00,102.50,101.25,93.75,95.00,94.38,93.75,107.50,117.50,119.38,114.63,116.75,125.75,158.75,147.38,143.00,143.00,141.13,130.50,122.50,147.50,145.00,151.13,178.25,175.50,173.00,161.25,154.38,140.63,116.88,121.88,147.13,181.88,133.13,111.00,105.50,101.25,132.38,137.50,157.75,154.50,137.88,116.00,95.63,101.25,.,.,.,.
"....Davao del Norte","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao del Norte","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao del Sur","CARROT, 1 KG",67.50,75.63,66.88,60.00,53.75,48.75,55.75,74.38,74.75,71.00,70.63,74.50,75.63,71.38,72.50,43.75,53.50,56.25,57.13,61.88,75.75,92.50,85.00,74.56,78.00,74.75,62.25,58.00,56.25,64.38,72.50,90.00,82.88,77.25,90.00,103.13,118.75,97.13,97.50,70.75,64.75,68.50,135.25,142.00,112.00,108.25,122.00,116.50,128.75,116.88,92.50,66.88,72.50,71.88,83.75,106.63,.,.,.,.
"....Davao del Sur","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao del Sur","RADDISH (LABANOS), 1 KG",41.93,45.63,47.49,47.49,43.79,46.01,47.00,53.50,50.25,45.38,46.25,61.63,57.50,52.63,55.00,42.00,51.50,61.63,62.25,58.25,59.63,59.00,55.00,55.63,58.13,59.75,56.25,44.75,44.13,45.38,46.00,52.13,55.00,58.13,62.50,65.00,62.50,58.75,52.50,53.75,73.50,97.50,74.38,68.75,72.50,74.38,80.38,84.00,71.88,60.63,68.13,63.75,60.63,76.88,79.38,69.13,.,.,.,.
"....Davao del Sur","POTATO, 1 KG",55.00,63.78,62.02,61.44,55.59,54.19,58.75,67.75,78.50,77.25,78.75,75.50,75.63,56.63,78.75,72.88,70.88,71.00,85.00,98.13,105.25,92.75,93.88,95.00,110.00,105.00,103.00,111.38,106.00,100.63,98.75,98.13,108.75,128.75,136.88,148.75,163.75,144.75,138.38,125.75,120.75,119.13,141.25,150.63,135.63,121.25,114.38,105.63,119.38,118.75,130.63,138.13,128.75,113.75,103.75,95.00,.,.,.,.
"....Davao del Sur","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao del Sur","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Occidental","CARROT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.00,75.00,69.38,66.25,66.88,66.25,85.00,95.00,132.50,108.75,72.50,77.50,80.00,103.75,107.50,85.00,68.75,71.25,68.75,130.00,141.88,92.50,88.75,100.63,103.13,109.38,108.13,82.50,72.50,70.00,68.13,85.00,103.75,.,.,.,.
"....Davao Occidental","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Occidental","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Occidental","POTATO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Occidental","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Occidental","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Oriental","CARROT, 1 KG",85.86,91.50,82.73,57.66,67.07,62.06,61.43,62.50,68.75,71.67,75.83,80.83,81.88,73.75,76.88,58.13,62.50,65.63,66.88,69.38,73.75,75.00,76.25,75.00,73.75,66.25,61.25,65.00,63.13,81.88,116.25,153.75,85.00,83.13,98.75,108.75,140.00,104.38,78.75,73.75,78.13,76.88,145.00,150.00,92.50,93.13,110.00,118.75,131.25,120.00,98.75,74.38,78.75,91.25,117.50,137.50,.,.,.,.
"....Davao Oriental","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Oriental","RADDISH (LABANOS), 1 KG",60.78,72.18,60.78,54.45,67.11,59.51,55.71,58.33,51.88,54.17,55.00,59.17,56.88,45.00,52.50,59.38,56.88,61.25,64.38,62.50,66.25,71.88,69.38,65.00,68.13,78.75,69.38,69.38,66.25,70.63,62.14,68.75,68.75,66.25,60.00,63.13,66.25,74.38,71.25,66.25,69.38,93.75,85.00,88.57,111.88,85.63,88.75,88.75,85.00,83.13,93.75,84.38,88.75,76.88,84.38,81.88,.,.,.,.
"....Davao Oriental","POTATO, 1 KG",88.75,91.25,86.50,85.00,80.00,77.50,70.00,80.00,76.88,80.83,80.83,84.17,97.50,85.63,81.00,90.00,85.00,80.71,104.29,122.86,106.43,105.71,103.75,118.75,153.75,150.00,151.88,144.38,133.13,107.50,112.50,130.00,131.25,133.75,166.25,169.38,165.00,150.00,122.75,135.00,131.25,126.25,150.00,150.00,148.75,115.00,113.75,111.25,134.38,153.75,170.00,128.75,124.38,118.75,121.25,117.50,.,.,.,.
"....Davao Oriental","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Davao Oriental","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Davao","CARROT, 1 KG",116.73,130.79,115.66,103.76,92.95,84.30,96.40,96.40,93.40,76.60,100.17,105.58,112.00,106.00,94.67,88.17,103.00,92.17,90.33,90.33,105.58,137.50,134.00,125.83,116.83,98.06,101.50,102.17,93.00,109.58,160.08,151.67,137.25,143.17,147.00,151.25,157.50,125.00,110.00,98.75,107.08,113.50,181.75,180.67,157.17,149.67,127.50,138.75,155.42,152.92,119.75,112.08,110.00,104.58,135.67,149.42,.,.,.,.
"....City of Davao","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Davao","RADDISH (LABANOS), 1 KG",67.99,73.99,77.00,77.00,71.00,74.60,76.20,76.20,74.20,59.13,72.00,73.00,76.60,81.60,74.00,69.83,78.33,81.33,82.92,86.33,78.50,77.17,74.83,70.00,81.50,85.83,81.00,85.50,76.00,89.04,85.92,95.67,90.42,93.83,93.17,96.83,95.50,95.92,88.17,79.33,123.08,137.42,112.50,102.00,101.17,92.67,98.50,97.33,108.17,98.42,88.83,84.25,95.83,104.42,101.67,97.33,.,.,.,.
"....City of Davao","POTATO, 1 KG",92.12,106.83,103.88,102.91,93.11,90.76,98.40,98.40,95.40,75.73,97.17,101.33,116.58,114.33,103.50,107.50,101.17,99.17,110.58,123.17,123.67,129.00,128.17,140.83,165.08,177.17,183.33,190.50,170.00,162.83,167.58,165.67,161.42,189.83,194.83,214.17,213.75,218.75,191.67,173.50,151.75,155.25,182.50,191.25,188.33,155.00,148.33,164.17,170.42,175.33,178.17,188.42,174.58,165.75,138.17,149.83,.,.,.,.
"....City of Davao","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....City of Davao","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..XII - SOCCSKSARGEN","CARROT, 1 KG",102.01,104.17,91.67,76.66,74.12,68.16,72.33,87.47,81.48,80.96,82.89,89.11,90.94,86.80,80.76,73.78,77.20,77.94,75.34,81.03,97.89,107.35,100.82,98.24,89.31,80.03,74.19,73.74,79.48,105.79,130.42,161.39,102.52,93.98,111.37,130.27,152.82,119.24,97.35,84.60,84.43,81.88,149.48,164.23,112.95,99.59,123.40,143.86,134.09,133.84,106.38,84.68,83.68,85.40,110.09,132.72,.,.,.,.
"..XII - SOCCSKSARGEN","TURNIP (SINGKAMAS), 1 KG",40.59,34.32,33.08,27.49,23.73,27.49,36.20,43.40,44.60,46.60,52.60,53.40,56.20,50.60,52.00,52.00,52.50,56.25,56.33,58.50,62.08,64.00,63.42,62.42,61.17,59.58,59.17,58.50,58.50,57.83,60.67,64.08,67.83,69.08,71.58,69.67,66.92,66.33,66.00,63.83,62.17,62.92,61.58,62.75,63.08,65.42,72.00,72.92,70.00,67.08,63.25,57.83,55.08,52.00,54.92,57.92,.,.,.,.
"..XII - SOCCSKSARGEN","RADDISH (LABANOS), 1 KG",48.41,48.18,47.77,43.95,45.11,49.41,57.48,48.38,49.76,52.31,51.85,56.76,57.60,55.22,51.68,48.81,50.23,66.65,65.18,59.27,55.15,51.87,55.06,57.85,57.83,57.29,54.12,50.94,53.78,62.10,59.62,58.10,54.38,57.27,59.87,58.49,59.18,55.80,56.50,55.13,87.40,109.34,77.62,61.39,62.31,60.78,65.48,62.82,62.08,59.72,61.78,60.87,63.76,78.21,75.38,68.33,.,.,.,.
"..XII - SOCCSKSARGEN","POTATO, 1 KG",77.38,84.89,85.28,84.16,76.97,71.33,72.20,74.41,75.59,75.22,84.63,91.05,91.02,91.09,85.82,87.36,89.09,88.77,109.56,118.18,115.80,113.73,106.45,112.96,123.24,131.97,136.11,131.93,128.18,120.22,118.52,125.43,129.71,150.65,174.30,169.67,165.37,157.67,140.75,136.72,122.08,123.67,146.53,155.66,132.53,114.86,112.43,114.76,121.40,133.96,141.01,139.74,122.92,110.72,103.73,105.43,.,.,.,.
"..XII - SOCCSKSARGEN","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"..XII - SOCCSKSARGEN","GABI TUBERS, 1 KG",53.89,53.89,51.26,52.57,53.88,53.88,51.25,51.25,51.25,52.50,51.25,51.25,51.25,51.25,51.25,47.50,48.75,48.75,50.00,49.38,49.38,48.75,48.13,48.13,50.00,50.00,51.25,51.25,50.00,50.00,50.00,50.63,48.75,50.00,48.75,50.00,50.00,47.50,48.75,48.75,50.00,50.00,50.63,51.88,56.25,54.38,55.00,55.00,52.50,51.25,51.25,50.00,46.00,42.00,44.50,45.75,.,.,.,.
"....Cotabato (North Cotabato)","CARROT, 1 KG",103.49,107.32,96.59,83.56,83.56,81.25,81.25,91.25,85.00,84.38,85.63,92.50,93.75,91.25,85.00,83.75,81.25,83.75,85.00,86.25,93.75,103.75,98.75,101.25,87.50,87.50,81.25,83.75,86.25,101.25,115.00,144.50,113.25,114.50,114.50,140.75,149.50,124.50,109.50,95.75,101.25,90.00,114.38,183.75,141.25,121.25,137.50,163.75,157.50,156.25,147.50,141.25,113.75,115.00,130.00,148.75,.,.,.,.
"....Cotabato (North Cotabato)","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Cotabato (North Cotabato)","RADDISH (LABANOS), 1 KG",59.83,64.99,62.04,63.52,63.52,65.74,65.00,60.00,58.75,61.88,64.38,68.75,67.50,70.00,66.25,63.75,63.75,68.75,67.50,68.75,67.50,67.50,67.50,67.50,68.75,65.00,65.00,65.00,65.00,71.25,73.75,71.25,67.50,70.00,71.25,67.50,70.00,70.00,68.75,66.25,80.00,115.00,107.50,86.25,83.75,76.25,83.75,87.50,83.75,80.00,81.25,82.50,81.25,82.50,86.88,87.50,.,.,.,.
"....Cotabato (North Cotabato)","POTATO, 1 KG",89.74,97.22,95.72,94.98,92.73,88.24,83.75,83.75,81.25,82.50,93.75,98.75,88.75,90.63,87.50,87.50,91.25,93.75,108.75,116.25,117.50,114.75,110.75,112.00,112.00,133.25,143.25,140.75,140.75,129.50,127.00,129.50,143.25,148.25,173.75,167.50,173.50,164.50,148.25,147.00,137.00,139.50,143.25,164.50,155.75,139.50,130.75,137.00,147.00,154.50,165.75,168.25,153.25,138.25,138.25,135.75,.,.,.,.
"....Cotabato (North Cotabato)","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Cotabato (North Cotabato)","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sarangani","CARROT, 1 KG",110.00,110.00,96.01,86.72,79.09,74.00,73.75,85.00,76.25,78.75,81.25,86.25,83.13,81.25,73.75,68.75,73.75,74.38,74.38,73.75,93.75,102.50,96.88,92.50,89.38,78.13,68.75,66.25,75.00,106.25,116.25,158.75,86.25,87.50,125.00,125.00,151.25,111.25,86.25,71.25,76.25,72.50,155.00,148.75,96.88,93.75,121.25,135.00,123.75,130.00,93.75,78.75,88.75,87.50,108.13,132.50,.,.,.,.
"....Sarangani","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sarangani","RADDISH (LABANOS), 1 KG",54.13,52.88,49.75,49.75,49.75,52.25,62.50,48.75,48.75,48.75,50.00,60.00,63.75,56.25,50.63,51.25,50.00,68.75,68.75,63.75,57.50,46.88,51.88,60.00,61.25,59.38,56.25,53.75,58.75,66.25,61.25,60.00,60.00,58.75,62.50,61.25,61.25,56.88,58.75,56.88,103.75,121.25,71.88,62.50,60.63,66.88,71.88,67.50,62.50,62.50,65.63,62.50,66.25,101.25,87.50,78.75,.,.,.,.
"....Sarangani","POTATO, 1 KG",75.91,81.68,80.40,76.42,67.43,64.86,70.00,67.50,65.63,66.25,75.00,88.13,83.13,80.00,73.75,71.25,71.25,73.75,91.25,116.25,105.00,102.50,101.25,110.00,110.00,127.50,123.75,118.75,116.25,98.75,100.00,111.25,111.25,150.00,165.00,161.25,160.00,145.00,123.75,117.50,105.00,97.50,141.25,153.75,121.25,93.75,107.50,106.88,104.38,123.75,131.25,130.00,108.75,108.75,102.50,102.50,.,.,.,.
"....Sarangani","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sarangani","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....South Cotabato","CARROT, 1 KG",97.56,100.51,87.40,63.24,67.10,60.67,67.75,86.25,84.50,80.75,80.50,86.13,90.50,85.63,78.50,69.25,78.25,73.75,65.88,82.63,101.88,114.13,103.38,95.38,87.25,67.88,70.63,69.88,77.88,112.13,141.50,160.88,84.00,81.00,100.75,131.50,167.50,99.13,72.00,65.25,69.75,72.13,146.50,155.38,104.38,81.00,125.00,146.00,134.88,123.13,97.25,57.63,70.13,70.75,112.00,138.75,.,.,.,.
"....South Cotabato","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....South Cotabato","RADDISH (LABANOS), 1 KG",42.10,39.55,40.16,31.18,34.82,43.31,57.50,45.13,60.75,59.75,51.88,45.88,48.25,51.50,45.00,41.25,43.25,64.50,63.63,54.75,49.13,42.13,52.25,52.50,47.50,52.00,46.50,42.38,44.88,62.00,53.50,50.13,41.00,50.00,54.00,49.63,52.25,45.63,42.88,44.25,89.38,103.88,69.25,43.88,53.25,50.00,55.88,47.88,51.50,47.25,48.63,43.63,48.00,70.13,59.00,50.88,.,.,.,.
"....South Cotabato","POTATO, 1 KG",65.17,72.96,73.45,74.18,68.45,57.00,57.00,65.63,74.50,74.88,84.63,90.63,91.13,94.25,89.75,85.13,82.88,81.00,114.38,113.88,111.63,105.38,102.50,114.13,136.38,128.00,131.38,133.38,125.50,115.75,114.00,123.25,128.13,148.50,171.50,168.50,163.25,147.50,125.50,128.88,111.00,117.50,139.50,149.38,130.25,105.13,98.50,93.50,110.75,131.25,141.00,137.88,112.50,84.75,77.75,85.38,.,.,.,.
"....South Cotabato","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....South Cotabato","GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sultan Kudarat","CARROT, 1 KG",108.75,110.00,97.50,91.25,78.75,68.75,76.25,95.00,82.50,85.00,86.25,91.25,96.25,88.13,88.13,73.75,72.50,80.00,77.50,82.50,97.50,111.88,100.00,101.25,88.75,84.38,76.25,76.25,78.75,101.25,148.75,180.00,125.00,98.75,112.50,135.00,146.25,138.75,112.50,100.00,76.25,80.00,162.50,175.00,112.50,94.38,111.25,129.38,121.88,130.63,108.75,72.50,77.50,83.75,107.50,131.88,.,.,.,.
"....Sultan Kudarat","TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sultan Kudarat","RADDISH (LABANOS), 1 KG",44.85,44.85,47.65,44.85,43.45,43.45,46.25,42.50,36.88,45.00,45.00,50.00,51.25,48.75,48.75,40.63,40.00,63.75,61.25,48.75,45.63,47.50,48.75,52.50,52.50,51.25,48.75,46.25,47.50,48.75,50.00,48.13,47.50,47.50,48.75,53.75,55.00,50.00,55.63,52.50,83.13,99.38,61.88,44.38,50.00,45.00,49.38,45.63,46.25,43.75,46.88,44.38,45.63,52.50,63.75,53.75,.,.,.,.
"....Sultan Kudarat","POTATO, 1 KG",80.06,87.45,91.14,88.68,76.36,80.06,83.75,83.75,85.00,83.13,88.75,91.25,105.00,103.75,96.25,97.50,105.00,97.50,113.75,123.75,120.63,125.00,116.25,117.50,123.75,140.00,150.00,140.00,139.38,140.00,132.50,132.50,141.25,142.50,185.00,173.75,161.25,168.75,153.75,143.13,122.50,130.00,153.75,156.25,131.25,122.50,116.25,123.75,123.13,123.13,143.75,142.50,133.75,121.25,107.50,108.75,.,.,.,.
"....Sultan Kudarat","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
"....Sultan Kudarat","GABI TUBERS, 1 KG",53.89,53.89,51.26,52.57,53.88,53.88,51.25,51.25,51.25,52.50,51.25,51.25,51.25,51.25,51.25,47.50,48.75,48.75,50.00,49.38,49.38,48.75,48.13,48.13,50.00,50.00,51.25,51.25,50.00,50.00,50.00,50.63,48.75,50.00,48.75,50.00,50.00,47.50,48.75,48.75,50.00,50.00,50.63,51.88,56.25,54.38,55.00,55.00,52.50,51.25,51.25,50.00,46.00,42.00,44.50,45.75,.,.,.,.
"....City of General Santos","CARROT, 1 KG",90.27,93.00,80.87,58.51,62.08,56.13,62.67,79.83,79.17,75.92,80.83,89.42,91.08,87.75,78.42,73.42,80.25,77.83,73.92,80.00,102.58,104.50,105.08,100.83,93.67,82.25,74.08,72.58,79.50,108.08,130.58,162.83,104.08,88.17,104.08,119.08,149.58,122.58,106.50,90.75,98.67,94.75,169.00,158.25,109.75,107.58,122.00,145.17,132.42,129.17,84.67,73.25,68.25,70.00,92.83,111.71,.,.,.,.
"....City of General Santos","TURNIP (SINGKAMAS), 1 KG",40.59,34.32,33.08,27.49,23.73,27.49,36.20,43.40,44.60,46.60,52.60,53.40,56.20,50.60,52.00,52.00,52.50,56.25,56.33,58.50,62.08,64.00,63.42,62.42,61.17,59.58,59.17,58.50,58.50,57.83,60.67,64.08,67.83,69.08,71.58,69.67,66.92,66.33,66.00,63.83,62.17,62.92,61.58,62.75,63.08,65.42,72.00,72.92,70.00,67.08,63.25,57.83,55.08,52.00,54.92,57.92,.,.,.,.
"....City of General Santos","RADDISH (LABANOS), 1 KG",41.12,38.63,39.23,30.46,34.01,42.31,56.17,45.50,43.67,46.17,48.00,59.17,57.25,49.58,47.75,47.17,54.17,67.50,64.75,60.33,56.00,55.33,54.92,56.75,59.17,58.83,54.08,47.33,52.75,62.25,59.58,61.00,55.92,60.08,62.83,60.33,57.42,56.50,56.50,55.75,80.75,107.17,77.58,69.92,63.92,65.75,66.50,65.58,66.42,65.08,66.50,71.33,77.67,84.67,79.75,70.75,.,.,.,.
"....City of General Santos","POTATO, 1 KG",76.03,85.12,85.69,86.54,79.86,66.50,66.50,71.42,71.58,69.33,81.00,86.50,87.08,86.83,81.83,95.42,95.08,97.83,119.67,120.75,124.25,121.00,101.50,111.17,134.08,131.08,132.17,126.75,119.00,117.08,119.08,130.67,124.67,164.00,176.25,177.33,168.83,162.58,152.50,147.08,134.92,133.83,154.92,154.42,124.17,113.42,109.17,112.67,121.75,137.17,123.29,120.08,106.33,100.58,92.67,94.75,.,.,.,.
"....City of General Santos","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.
